job_title,company,location,job_summary,post_date,more_info,salary,job_url
Senior Environmental Specialist - Seabirds,Auckland Council,Auckland City 1010,"Utilising your technical knowledge and operational experience you will plan, manage and implement the field monitoring programme, and where required, contribute…",PostedPosted 19 days ago,,,https://www.indeed.com/rc/clk?jk=6d5097319f444a56&fccid=7b5d0477c025a068&vjs=3
Technologist - Co Lead Field Biometrics - Scion,Science New Zealand,"Rotorua, Bay of Plenty","Perform a range of fundamental and applied field and laboratory research techniques delivering valuable trial data.
Closes on 10 Aug 2022 17:00.",PostedPosted 3 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=cbea9cc681bce487&fccid=0f18f784b429355b&vjs=3
Team Administrator - Blended (Lab Plus),Auckland District Health Board,"Auckland City, Auckland",A high level of data entry and typing skills is expected with attention to detail paramount and a high degree of accuracy required.,PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=6450491e3de1ab76&fccid=1ac1811f2809a04f&vjs=3
Total Rewards & HRIS Analyst,Stantec,"Christchurch, Canterbury","\tEnsures data accuracy in HRIS systems.
\tUtilises the HRIS system data to gather key human resource metrics and organise data for distribution to key HR…",PostedPosted 10 days ago,Full-time +1,,https://www.indeed.com/rc/clk?jk=0d02e7c11c61ab41&fccid=f1582c464db8553b&vjs=3
Postdoctoral Fellow in Insect Genomics - Manaaki Whenua,Science New Zealand,"Auckland City, Auckland","This will include whole genomes, resequencing, transcriptomic and epigenomic data.
This project will include the collection and analysis of genomic data to test…",PostedPosted 5 days ago,Part-time +1,,https://www.indeed.com/rc/clk?jk=fd1b620f0e04d20d&fccid=0f18f784b429355b&vjs=3
2022/23 Undergraduate Geotechnical Engineer - Wellington,AECOM,"Hybrid remote in Wellington City, Wellington","+ Analysis of geotechnical data, preparation of ground models, design and reporting on foundations, retaining walls, soil slope stability, earthworks, rock…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=b6b7dc497370bc36&fccid=bafa4b35e9cd20ce&vjs=3
Research Lead (Water) | Kaihautū Wai Māori,TRONA,"Whakatane, Bay of Plenty","Piloting the Mauri Management Framework in the field to gather baseline data.
Two Year Fixed Term Contract.
Electric Vehicle for use of contract term.",PostedPosted 16 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=3d7812b977684507&fccid=978ccaf0a8a8bb16&vjs=3
Senior Business Insights Analyst,Countdown NZ,New Zealand,"You will be an expert in Tableau and passionate about producing beautiful data outcomes.
Analytics and Insights underpin Countdown’s business operations,…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=3a100c11440c24b7&fccid=e10ae0bf23198b2e&vjs=3
Fresh Water,edenfx HSE,New Zealand,"3 years; experience in a similar role (scientific monitoring, data analysis and technical reporting).
Able to critically examine environmental data related to…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=64d6ed89ab274246&fccid=3406ab6e43770d10&vjs=3
Data Engineer - Software,Countdown NZ,New Zealand,"This is a key role responsible for designing, building, manipulating and optimising our data, data pipelines and data architecture in our ambition to be a data…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=677a785292963643&fccid=e10ae0bf23198b2e&vjs=3
Senior Maintenance and Reliability Engineer,Worley,"New Plymouth, Taranaki",We provide a value-added asset and maintenance management service to our clients so in addition to sound technical skills you’ll need the ability to identify…,PostedPosted 21 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=1a40d23d8734f880&fccid=d9805af20a6c196e&vjs=3
"POSTDOCTORAL RESEARCHER, APPLIED EPIGENOMICS",Intepeople,Canterbury,"Designing analysis strategies to perform genomic and epigenomic analyses of large volumes of data.
Ideally have experience in plant physiology or plant…",PostedPosted 16 days ago,,,https://www.indeed.com/rc/clk?jk=7077690869029fd2&fccid=d67dc003ad453bbb&vjs=3
Senior Project Engineer/Project Manager,Worley,"Christchurch, Canterbury","Be an experienced Project Engineer or Manager with either a mechanical, electrical, civil/structural or process engineering degree and strong knowledge of…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=f2a0c440a1bf994e&fccid=d9805af20a6c196e&vjs=3
Senior Hydrologist and Flood Modeller,Jacobs,"Remote in Auckland City, Auckland+1 location","Preparation of risk assessments and method statements, data collation and analysis.
You will have experience in developing models, analysing and interpreting…",PostedPosted 11 days ago,Part-time +1,,https://www.indeed.com/rc/clk?jk=76c8875bfbb49084&fccid=de56d7554bea5214&vjs=3
Senior Asset Integrity Solutions Engineer,Worley,"New Plymouth, Taranaki","48,000 people. 49 countries. Over 120 office locations. We’re not just engineers. We’re a global team of data scientists, consultants, construction workers…",PostedPosted 21 days ago,,,https://www.indeed.com/rc/clk?jk=4e06d1e47110b7ca&fccid=d9805af20a6c196e&vjs=3
Data Scientist,Partly,"Remote in Christchurch, Canterbury","Strong experience with data mining.
You will be joining a team of incredibly ambitious and talented engineers and data scientists to tackle hard, exciting…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=29f0d7cb4f3d5344&fccid=a7f5338b584b59c0&vjs=3
Data Scientist - MBM,MBM,Auckland City 1021,"Querying large data sets using SQL to extract data for models.
This involves both re-actively responding to requests from clients and the business, and…",PostedPosted 18 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=0bf4830a7efb7c09&fccid=718dbe92864688ab&vjs=3
Graduate Data Scientist | 6m Fixed-term,Parrot Analytics,"Auckland City, Auckland",Implement (and partly design) solutions for a defined data science related problem under the guidance of other experienced data scientists.,PostedPosted 3 days ago,Full-time +1,,https://www.indeed.com/rc/clk?jk=a6a209ad38ebbdfb&fccid=86f1d552ec782ad9&vjs=3
